country_region,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
Serbia,-11.0,-1.0,-46.0,-5.0,-9.0,-10.0,-10.0,-4.0,2.0,15.0,10.0,5.0,3.0,3.0,4.0,4.0,16.0,9.0,3.0,5.0,3.0,1.0,4.0,12.0,6.0,1.0,0.0,-3.0,-5.0,-7.0,-18.0,-29.0,-38.0,-42.0,-43.0,-35.0,-46.0,-52.0,-59.0,-61.0,-61.0,-60.0,-50.0,-50.0,-56.0,-59.0,-61.0,-62.0,-60.0,-60.0,-77.0,-56.0,-59.0,-60.0,-60.0,-61.0,-81.0,-75.0,-54.0,-58.0,-58.0,-58.0,-76.0,-83.0,-77.0,-90.0,-53.0,-55.0,-54.0,-53.0,-78.0,-72.0,-44.0,-47.0,-50.0,-50.0,-91.0,-52.0,-38.0,-41.0,-44.0,-51.0,-42.0,-40.0,-22.0,-17.0,-27.0,-32.0,-33.0
Singapore,-4.0,-7.0,-4.0,-5.0,-5.0,-5.0,0.0,-3.0,-5.0,-3.0,-3.0,-4.0,-4.0,1.0,0.0,-3.0,-2.0,-1.0,-2.0,-2.0,3.0,0.0,-2.0,-1.0,-1.0,-2.0,-2.0,1.0,0.0,-3.0,-11.0,-12.0,-14.0,-16.0,-13.0,-3.0,-8.0,-11.0,-13.0,-15.0,-16.0,-14.0,-8.0,-15.0,-18.0,-18.0,-22.0,-27.0,-20.0,-7.0,-10.0,-24.0,-52.0,-63.0,-64.0,-83.0,-51.0,-49.0,-64.0,-65.0,-66.0,-66.0,-65.0,-51.0,-49.0,-66.0,-67.0,-68.0,-69.0,-67.0,-55.0,-52.0,-68.0,-68.0,-69.0,-69.0,-83.0,-54.0,-49.0,-67.0,-67.0,-67.0,-83.0,-66.0,-51.0,-46.0,-66.0,-65.0,-65.0
Slovakia,27.0,17.0,-46.0,-43.0,-55.0,-58.0,-77.0,24.0,3.0,-44.0,-41.0,-55.0,-58.0,-73.0,40.0,5.0,-32.0,-30.0,-40.0,-37.0,-53.0,16.0,28.0,-9.0,-54.0,-89.0,-131.0,-224.0,-200.0,-263.0,-388.0,-437.0,-446.0,-450.0,-445.0,-369.0,-356.0,-442.0,-445.0,-448.0,-451.0,-441.0,-303.0,-344.0,-424.0,-421.0,-420.0,-422.0,-419.0,-287.0,-325.0,-402.0,-402.0,-447.0,-498.0,-767.0,-349.0,-385.0,-784.0,-424.0,-397.0,-391.0,-388.0,-197.0,-304.0,-367.0,-366.0,-362.0,-363.0,-364.0,-203.0,-238.0,-340.0,-336.0,-340.0,-346.0,-702.0,-173.0,-229.0,-311.0,-315.0,-314.0,-320.0,-662.0,-72.0,-88.0,-275.0,-276.0,-279.0
Slovenia,141.0,30.0,-541.0,-525.0,-523.0,-598.0,-588.0,20.0,-3.0,-503.0,-461.0,-563.0,-556.0,-515.0,7.0,-39.0,126.0,101.0,106.0,118.0,113.0,68.0,33.0,60.0,31.0,-22.0,-153.0,-729.0,-334.0,-349.0,-2380.0,-2795.0,-2936.0,-3031.0,-3055.0,-1091.0,-820.0,-3166.0,-3240.0,-3299.0,-3345.0,-3172.0,-1105.0,-811.0,-3197.0,-3153.0,-3211.0,-3219.0,-3102.0,-1093.0,-700.0,-3034.0,-3060.0,-3061.0,-3082.0,-3135.0,-1136.0,-751.0,-4964.0,-2942.0,-2866.0,-2849.0,-2771.0,-754.0,-501.0,-2658.0,-2641.0,-2597.0,-2606.0,-2510.0,-668.0,-474.0,-4689.0,-2798.0,-2845.0,-2854.0,-4906.0,-1112.0,-266.0,-2062.0,-2092.0,-2023.0,-1983.0,-1885.0,-287.0,-169.0,-1853.0,-1932.0,-1746.0
South Africa,-4.0,-14.0,37.0,37.0,30.0,23.0,23.0,12.0,-10.0,42.0,51.0,47.0,39.0,36.0,48.0,75.0,76.0,91.0,84.0,79.0,75.0,62.0,35.0,62.0,46.0,31.0,23.0,23.0,35.0,17.0,26.0,-9.0,-55.0,-119.0,-134.0,-173.0,-95.0,-187.0,-184.0,-208.0,-282.0,-713.0,-536.0,-437.0,-699.0,-694.0,-683.0,-688.0,-679.0,-497.0,-388.0,-688.0,-692.0,-692.0,-695.0,-822.0,-516.0,-406.0,-819.0,-674.0,-671.0,-664.0,-652.0,-465.0,-365.0,-643.0,-641.0,-640.0,-638.0,-623.0,-419.0,-344.0,-787.0,-613.0,-608.0,-589.0,-711.0,-287.0,-199.0,-458.0,-467.0,-456.0,-456.0,-442.0,-219.0,-155.0,-436.0,-440.0,-435.0
South Korea,1.0,-3.0,0.0,2.0,1.0,1.0,0.0,-4.0,-9.0,-6.0,-10.0,-11.0,-10.0,-12.0,-10.0,-16.0,-8.0,-9.0,-11.0,-9.0,-9.0,-8.0,-14.0,-6.0,-9.0,-8.0,-7.0,-7.0,-5.0,-12.0,-6.0,-6.0,-7.0,-7.0,-6.0,-5.0,-12.0,-5.0,-6.0,-8.0,-7.0,-8.0,-7.0,-12.0,-6.0,-5.0,-8.0,-6.0,-6.0,-8.0,-13.0,-3.0,-4.0,-6.0,-4.0,-5.0,-7.0,-13.0,-3.0,-3.0,-50.0,-4.0,-6.0,-4.0,-12.0,-2.0,-2.0,-4.0,-2.0,-2.0,-4.0,-8.0,-1.0,-1.0,-3.0,-54.0,-46.0,-15.0,-9.0,-18.0,-56.0,-1.0,-1.0,-1.0,-7.0,-5.0,0.0,-1.0,-2.0
Spain,-1.0,-15.0,78.0,76.0,74.0,59.0,5.0,51.0,32.0,-180.0,-200.0,-22.0,5.0,-79.0,16.0,41.0,3.0,62.0,69.0,3.0,-19.0,11.0,31.0,65.0,52.0,-1.0,-65.0,-321.0,-591.0,-940.0,-988.0,-1120.0,-1155.0,-1383.0,-1275.0,-1235.0,-1286.0,-1235.0,-1284.0,-1290.0,-1306.0,-1296.0,-1258.0,-1258.0,-1418.0,-1461.0,-1451.0,-1457.0,-1437.0,-1286.0,-1328.0,-1420.0,-1431.0,-1426.0,-1704.0,-1769.0,-1249.0,-1305.0,-1485.0,-1287.0,-1293.0,-1299.0,-1282.0,-1188.0,-1273.0,-1254.0,-1256.0,-1248.0,-1303.0,-1248.0,-1163.0,-1200.0,-1197.0,-1211.0,-1202.0,-1203.0,-1701.0,-1032.0,-1001.0,-1096.0,-1100.0,-1093.0,-1098.0,-1081.0,-917.0,-990.0,-946.0,-973.0,-972.0
Sri Lanka,3.0,3.0,6.0,7.0,5.0,5.0,-18.0,0.0,3.0,7.0,8.0,5.0,7.0,7.0,8.0,6.0,7.0,8.0,6.0,7.0,5.0,1.0,2.0,-60.0,8.0,6.0,7.0,2.0,2.0,-1.0,-54.0,-34.0,-46.0,-48.0,-53.0,-70.0,-56.0,-75.0,-72.0,-79.0,-72.0,-74.0,-65.0,-50.0,-70.0,-75.0,-71.0,-75.0,-74.0,-62.0,-45.0,-68.0,-77.0,-73.0,-66.0,-73.0,-59.0,-45.0,-79.0,-77.0,-73.0,-66.0,-70.0,-57.0,-41.0,-57.0,-59.0,-58.0,-58.0,-57.0,-57.0,-42.0,-68.0,-57.0,-57.0,-56.0,-73.0,-53.0,-38.0,-53.0,-54.0,-54.0,-74.0,-72.0,-49.0,-34.0,-38.0,-38.0,-37.0
Sweden,-37.0,-86.0,-148.0,-134.0,-137.0,-162.0,-185.0,-53.0,-2.0,-71.0,-59.0,-69.0,-86.0,-114.0,26.0,-50.0,-75.0,-65.0,-83.0,-82.0,-99.0,1.0,-19.0,-8.0,11.0,-18.0,-62.0,-154.0,-122.0,-194.0,-297.0,-377.0,-501.0,-512.0,-527.0,-265.0,-296.0,-501.0,-508.0,-509.0,-525.0,-532.0,-292.0,-367.0,-539.0,-537.0,-539.0,-573.0,-581.0,-339.0,-374.0,-674.0,-676.0,-697.0,-871.0,-1741.0,-483.0,-508.0,-1783.0,-632.0,-622.0,-635.0,-652.0,-242.0,-264.0,-500.0,-471.0,-468.0,-486.0,-506.0,-205.0,-226.0,-496.0,-477.0,-471.0,-668.0,-1732.0,-257.0,-204.0,-488.0,-448.0,-446.0,-457.0,-473.0,-93.0,-232.0,-473.0,-442.0,-436.0
Switzerland,-8.0,-43.0,-42.0,-40.0,-51.0,-148.0,-174.0,-39.0,39.0,-245.0,-237.0,-181.0,-178.0,-157.0,-54.0,-22.0,-112.0,-37.0,-56.0,-70.0,-56.0,-49.0,-68.0,-30.0,-38.0,-52.0,-93.0,-106.0,-181.0,-263.0,-502.0,-774.0,-914.0,-1214.0,-1124.0,-1096.0,-930.0,-1152.0,-1211.0,-1224.0,-1241.0,-1205.0,-1097.0,-953.0,-1197.0,-1212.0,-1208.0,-1260.0,-1201.0,-1070.0,-849.0,-1181.0,-1210.0,-1193.0,-1237.0,-2270.0,-1059.0,-789.0,-2300.0,-1157.0,-1137.0,-1165.0,-1120.0,-919.0,-721.0,-1051.0,-1051.0,-1035.0,-1054.0,-1039.0,-857.0,-678.0,-931.0,-958.0,-932.0,-980.0,-1415.0,-791.0,-597.0,-864.0,-895.0,-851.0,-864.0,-825.0,-536.0,-370.0,-657.0,-635.0,-659.0
Taiwan,56.0,-8.0,-3.0,2.0,3.0,2.0,0.0,5.0,-2.0,1.0,11.0,11.0,9.0,-50.0,-4.0,0.0,10.0,14.0,14.0,11.0,10.0,11.0,3.0,10.0,11.0,14.0,12.0,9.0,6.0,1.0,10.0,14.0,13.0,11.0,9.0,9.0,0.0,8.0,12.0,12.0,10.0,7.0,3.0,-1.0,6.0,9.0,7.0,-50.0,-55.0,-23.0,-9.0,3.0,7.0,8.0,7.0,4.0,4.0,-5.0,5.0,8.0,8.0,7.0,3.0,5.0,-4.0,5.0,8.0,8.0,6.0,3.0,4.0,-5.0,5.0,9.0,8.0,6.0,-36.0,-5.0,-6.0,5.0,9.0,9.0,7.0,4.0,2.0,-8.0,5.0,8.0,9.0
Tajikistan,14.0,2.0,15.0,14.0,17.0,18.0,17.0,17.0,5.0,15.0,17.0,17.0,15.0,18.0,19.0,5.0,17.0,20.0,21.0,19.0,24.0,17.0,8.0,-29.0,19.0,22.0,22.0,22.0,21.0,10.0,19.0,19.0,19.0,17.0,9.0,-26.0,-4.0,-33.0,-30.0,-26.0,-9.0,8.0,13.0,10.0,10.0,9.0,10.0,13.0,15.0,15.0,6.0,14.0,12.0,13.0,6.0,15.0,15.0,-1.0,13.0,12.0,11.0,13.0,14.0,9.0,-2.0,10.0,9.0,8.0,7.0,3.0,1.0,-5.0,-9.0,-12.0,-12.0,-18.0,-29.0,-32.0,-27.0,-37.0,-40.0,-39.0,-40.0,-39.0,-40.0,-26.0,-47.0,-38.0,-39.0
Tanzania,2.0,2.0,1.0,0.0,0.0,0.0,-1.0,1.0,-6.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,-2.0,-2.0,-1.0,-3.0,-1.0,-2.0,0.0,-2.0,-2.0,-3.0,-2.0,-1.0,-3.0,-2.0,-4.0,-2.0,-3.0,-6.0,-9.0,-10.0,-6.0,-10.0,-11.0,-12.0,-13.0,-12.0,-13.0,-7.0,-9.0,-14.0,-15.0,-15.0,-15.0,-15.0,-9.0,-12.0,-16.0,-43.0,-17.0,-18.0,-45.0,-17.0,-25.0,-52.0,-19.0,-19.0,-19.0,-22.0,-19.0,-14.0,-20.0,-22.0,-22.0,-22.0,-21.0,-15.0,-12.0,-21.0,-23.0,-25.0,-23.0,-45.0,-15.0,-12.0,-22.0,-23.0,-22.0,-21.0,-21.0,-12.0,-8.0,-20.0,-21.0,-21.0
Thailand,7.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,-2.0,-1.0,-1.0,-1.0,5.0,3.0,-2.0,-4.0,-4.0,-4.0,-6.0,2.0,1.0,-6.0,-7.0,-7.0,-7.0,-7.0,3.0,-2.0,-10.0,-12.0,-13.0,-14.0,-15.0,-4.0,-10.0,-20.0,-23.0,-24.0,-26.0,-26.0,-14.0,-21.0,-27.0,-28.0,-30.0,-30.0,-30.0,-19.0,-25.0,-49.0,-32.0,-32.0,-32.0,-32.0,-22.0,-24.0,-35.0,-36.0,-35.0,-33.0,-33.0,-20.0,-22.0,-29.0,-30.0,-30.0,-30.0,-29.0,-19.0,-22.0,-28.0,-29.0,-29.0,-28.0,-54.0,-23.0,-17.0,-44.0,-28.0,-50.0,-25.0,-25.0,-12.0,-14.0,-34.0,-24.0,-24.0
The Bahamas,0.0,3.0,2.0,1.0,-1.0,-3.0,-6.0,0.0,0.0,-5.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,-8.0,-14.0,-16.0,-19.0,-31.0,-35.0,-36.0,-43.0,-63.0,-64.0,-64.0,-62.0,-57.0,-52.0,-62.0,-63.0,-62.0,-63.0,-62.0,-81.0,-76.0,-63.0,-64.0,-63.0,-82.0,-89.0,-79.0,-76.0,-89.0,-60.0,-60.0,-60.0,-59.0,-74.0,-74.0,-57.0,-58.0,-57.0,-57.0,-56.0,-75.0,-75.0,-55.0,-56.0,-54.0,-56.0,-52.0,-74.0,-75.0,-49.0,-49.0,-48.0,-48.0,-46.0,-73.0,-74.0,-47.0,-46.0,-45.0
Togo,2.0,-2.0,0.0,0.0,0.0,-2.0,0.0,-45.0,-3.0,-2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,-1.0,2.0,2.0,2.0,1.0,1.0,-4.0,-7.0,-14.0,-19.0,-19.0,-20.0,-19.0,-13.0,-9.0,-21.0,-22.0,-26.0,-25.0,-24.0,-27.0,-11.0,-22.0,-23.0,-23.0,-23.0,-24.0,-16.0,-11.0,-54.0,-20.0,-20.0,-21.0,-21.0,-10.0,-10.0,-18.0,-19.0,-18.0,-18.0,-17.0,-7.0,-12.0,-54.0,-15.0,-15.0,-14.0,-55.0,-5.0,-11.0,-13.0,-14.0,-13.0,-13.0,-11.0,0.0,-5.0,-12.0,-11.0,-11.0
Trinidad and Tobago,2.0,3.0,0.0,0.0,0.0,-2.0,-5.0,-3.0,10.0,-73.0,-75.0,-16.0,-6.0,-4.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,-1.0,-1.0,-1.0,-3.0,-5.0,-21.0,-26.0,-29.0,-31.0,-28.0,-21.0,-22.0,-33.0,-35.0,-37.0,-38.0,-34.0,-21.0,-17.0,-85.0,-64.0,-65.0,-65.0,-63.0,-51.0,-41.0,-64.0,-66.0,-66.0,-65.0,-82.0,-53.0,-42.0,-84.0,-63.0,-64.0,-63.0,-61.0,-48.0,-38.0,-62.0,-62.0,-62.0,-61.0,-59.0,-44.0,-33.0,-59.0,-59.0,-59.0,-58.0,-56.0,-41.0,-29.0,-56.0,-56.0,-55.0,-56.0,-52.0,-34.0,-9.0,-51.0,-50.0,-50.0
Turkey,7.0,5.0,8.0,8.0,9.0,10.0,7.0,8.0,7.0,9.0,9.0,10.0,11.0,8.0,7.0,7.0,10.0,10.0,11.0,12.0,9.0,10.0,8.0,10.0,10.0,11.0,12.0,6.0,4.0,1.0,-12.0,-19.0,-23.0,-25.0,-30.0,-26.0,-35.0,-37.0,-42.0,-43.0,-43.0,-45.0,-40.0,-45.0,-47.0,-49.0,-49.0,-50.0,-50.0,-46.0,-48.0,-51.0,-52.0,-51.0,-50.0,-51.0,-78.0,-70.0,-48.0,-49.0,-49.0,-47.0,-48.0,-76.0,-66.0,-44.0,-45.0,-45.0,-80.0,-78.0,-74.0,-63.0,-43.0,-45.0,-43.0,-42.0,-80.0,-72.0,-61.0,-40.0,-41.0,-40.0,-39.0,-40.0,-64.0,-51.0,-36.0,-37.0,-36.0
Uganda,7.0,4.0,9.0,9.0,7.0,7.0,12.0,8.0,5.0,10.0,10.0,8.0,8.0,10.0,9.0,7.0,12.0,12.0,10.0,10.0,14.0,10.0,7.0,10.0,12.0,10.0,9.0,13.0,9.0,5.0,5.0,11.0,9.0,6.0,3.0,3.0,0.0,-4.0,-10.0,-19.0,-38.0,-42.0,-35.0,-23.0,-44.0,-63.0,-65.0,-63.0,-61.0,-51.0,-31.0,-60.0,-59.0,-60.0,-61.0,-63.0,-49.0,-30.0,-67.0,-59.0,-58.0,-57.0,-55.0,-49.0,-27.0,-56.0,-55.0,-56.0,-56.0,-52.0,-44.0,-23.0,-53.0,-52.0,-53.0,-52.0,-56.0,-44.0,-19.0,-51.0,-50.0,-49.0,-49.0,-45.0,-36.0,-16.0,-45.0,-45.0,-45.0
United Arab Emirates,23.0,19.0,18.0,20.0,18.0,11.0,0.0,32.0,29.0,30.0,26.0,21.0,17.0,10.0,37.0,32.0,33.0,30.0,24.0,27.0,5.0,35.0,-14.0,-18.0,-22.0,-25.0,-26.0,-4.0,21.0,-27.0,-44.0,-56.0,-71.0,-77.0,-79.0,-41.0,-113.0,-134.0,-182.0,-228.0,-266.0,-371.0,-401.0,-300.0,-307.0,-305.0,-312.0,-314.0,-299.0,-234.0,-361.0,-360.0,-358.0,-359.0,-364.0,-326.0,-281.0,-361.0,-358.0,-359.0,-363.0,-361.0,-303.0,-275.0,-350.0,-355.0,-354.0,-357.0,-355.0,-315.0,-270.0,-335.0,-334.0,-328.0,-326.0,-322.0,-273.0,-234.0,-308.0,-311.0,-309.0,-305.0,-303.0,-247.0,-204.0,-288.0,-295.0,-293.0,-302.0
United Kingdom,-580.0,-384.0,-2076.0,-1872.0,-1888.0,-1940.0,-2051.0,-224.0,-69.0,-290.0,151.0,90.0,50.0,-74.0,131.0,201.0,125.0,198.0,98.0,96.0,115.0,256.0,207.0,57.0,58.0,-13.0,-137.0,-426.0,-249.0,-497.0,-1147.0,-2331.0,-3004.0,-3606.0,-3872.0,-3466.0,-4111.0,-6392.0,-8456.0,-9433.0,-9751.0,-9813.0,-8373.0,-7960.0,-10171.0,-10260.0,-10262.0,-10295.0,-10135.0,-8301.0,-7728.0,-10243.0,-10308.0,-10297.0,-10320.0,-11766.0,-8342.0,-8421.0,-12344.0,-10327.0,-10171.0,-10169.0,-10082.0,-7768.0,-7063.0,-9772.0,-9821.0,-9773.0,-9779.0,-9652.0,-7393.0,-6851.0,-9571.0,-9754.0,-9656.0,-9679.0,-9475.0,-7099.0,-6571.0,-9418.0,-9383.0,-9276.0,-9348.0,-11304.0,-7058.0,-6446.0,-9156.0,-9058.0,-9004.0
United States,941.0,968.0,-48474.0,-15.0,2419.0,-926.0,1340.0,6493.0,4963.0,7655.0,3220.0,4279.0,1631.0,6006.0,6262.0,7002.0,9658.0,4720.0,5517.0,5104.0,5649.0,7193.0,4414.0,2449.0,-1132.0,-946.0,-4259.0,-9253.0,-798.0,-9655.0,-33739.0,-50864.0,-61078.0,-67988.0,-71422.0,-40647.0,-55392.0,-83129.0,-95264.0,-99325.0,-101456.0,-99190.0,-60201.0,-67680.0,-100888.0,-108938.0,-109532.0,-111586.0,-109246.0,-67064.0,-73129.0,-108836.0,-115494.0,-116676.0,-118419.0,-132486.0,-70183.0,-87807.0,-113231.0,-110282.0,-109527.0,-109264.0,-105919.0,-59359.0,-66759.0,-102492.0,-106723.0,-107999.0,-108734.0,-103842.0,-57009.0,-63988.0,-96898.0,-103122.0,-103862.0,-103013.0,-97305.0,-49715.0,-53713.0,-90253.0,-94903.0,-94696.0,-94362.0,-92233.0,-43997.0,-45810.0,-85561.0,-88706.0,-88617.0
Uruguay,47.0,-35.0,143.0,167.0,196.0,151.0,159.0,77.0,50.0,-515.0,-516.0,184.0,170.0,199.0,104.0,-57.0,370.0,462.0,523.0,536.0,569.0,146.0,36.0,595.0,588.0,566.0,549.0,566.0,7.0,-190.0,54.0,-108.0,-288.0,-361.0,-377.0,-426.0,-579.0,-486.0,-583.0,-601.0,-631.0,-588.0,-547.0,-585.0,-581.0,-607.0,-625.0,-634.0,-560.0,-487.0,-573.0,-749.0,-775.0,-786.0,-941.0,-1172.0,-725.0,-488.0,-470.0,-538.0,-475.0,-467.0,-425.0,-353.0,-409.0,-360.0,-394.0,-378.0,-399.0,-392.0,-369.0,-431.0,-364.0,-506.0,-313.0,-332.0,-1233.0,-343.0,-341.0,-286.0,-286.0,-262.0,-272.0,-199.0,-178.0,-83.0,-188.0,-201.0,-189.0
Venezuela,5.0,3.0,10.0,6.0,5.0,7.0,-6.0,6.0,6.0,-54.0,-59.0,2.0,6.0,12.0,11.0,7.0,12.0,9.0,9.0,7.0,13.0,9.0,7.0,11.0,3.0,11.0,10.0,13.0,6.0,0.0,-33.0,-50.0,-54.0,-56.0,-54.0,-38.0,-30.0,-57.0,-60.0,-59.0,-59.0,-55.0,-35.0,-25.0,-55.0,-57.0,-57.0,-58.0,-56.0,-37.0,-29.0,-55.0,-58.0,-58.0,-67.0,-69.0,-40.0,-29.0,-52.0,-54.0,-53.0,-53.0,-50.0,-31.0,-24.0,-49.0,-53.0,-52.0,-52.0,-48.0,-28.0,-21.0,-46.0,-49.0,-48.0,-47.0,-55.0,-25.0,-18.0,-43.0,-45.0,-45.0,-44.0,-40.0,-16.0,5.0,-42.0,-42.0,-42.0
Vietnam,-4.0,-7.0,5.0,7.0,7.0,5.0,-5.0,-3.0,-5.0,6.0,9.0,8.0,7.0,-3.0,-2.0,-3.0,12.0,14.0,11.0,11.0,3.0,4.0,-2.0,10.0,13.0,11.0,8.0,-2.0,0.0,-5.0,8.0,8.0,7.0,5.0,-4.0,-3.0,-7.0,4.0,6.0,3.0,-1.0,-12.0,-15.0,-20.0,-11.0,-11.0,-23.0,-58.0,-36.0,-33.0,-32.0,-25.0,-23.0,-23.0,-24.0,-30.0,-29.0,-30.0,-23.0,-19.0,-19.0,-16.0,-25.0,-23.0,-22.0,-14.0,-12.0,-12.0,-10.0,-19.0,-16.0,-13.0,-3.0,0.0,-1.0,-48.0,-58.0,-34.0,-9.0,5.0,9.0,9.0,8.0,-2.0,-1.0,-2.0,14.0,17.0,16.0
Yemen,3.0,3.0,5.0,5.0,4.0,6.0,4.0,7.0,7.0,8.0,7.0,6.0,9.0,7.0,8.0,-1.0,6.0,4.0,4.0,6.0,6.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,-1.0,-1.0,-3.0,2.0,8.0,1.0,-2.0,-3.0,-6.0,-10.0,-2.0,5.0,-1.0,-5.0,-6.0,-6.0,-8.0,-5.0,2.0,-2.0,-7.0,-7.0,-7.0,-9.0,-3.0,1.0,-6.0,-10.0,-8.0,-8.0,-8.0,-3.0,5.0,-3.0,-7.0,-7.0,-12.0,-12.0,-8.0,-3.0,-10.0,-13.0,-12.0,-10.0,-10.0,-9.0,6.0,-14.0,-19.0,-14.0,-14.0,-13.0,-8.0,11.0,-7.0,-14.0,-12.0,-13.0,-14.0
Zambia,7.0,2.0,8.0,6.0,4.0,1.0,6.0,5.0,0.0,5.0,5.0,6.0,6.0,8.0,7.0,7.0,10.0,10.0,9.0,10.0,12.0,10.0,12.0,-44.0,10.0,8.0,-43.0,9.0,9.0,7.0,8.0,8.0,8.0,5.0,5.0,4.0,1.0,-2.0,-4.0,-5.0,-8.0,-8.0,0.0,0.0,-12.0,-15.0,-15.0,-17.0,-14.0,-1.0,-1.0,-17.0,-19.0,-18.0,-20.0,-46.0,-16.0,-3.0,-51.0,-16.0,-18.0,-19.0,-15.0,-1.0,-2.0,-16.0,-18.0,-18.0,-18.0,-15.0,0.0,1.0,-15.0,-15.0,-14.0,-14.0,-44.0,0.0,2.0,-12.0,-12.0,-13.0,-13.0,-9.0,7.0,7.0,-10.0,-11.0,-11.0
Zimbabwe,0.0,-2.0,8.0,7.0,5.0,2.0,-58.0,-4.0,0.0,2.0,6.0,6.0,6.0,7.0,5.0,7.0,11.0,9.0,9.0,8.0,7.0,5.0,10.0,11.0,10.0,10.0,9.0,8.0,8.0,8.0,12.0,10.0,9.0,8.0,11.0,7.0,6.0,5.0,-10.0,-20.0,-27.0,-30.0,-2.0,14.0,-72.0,-72.0,-70.0,-71.0,-68.0,-56.0,-36.0,-67.0,-67.0,-66.0,-66.0,-78.0,-58.0,-35.0,-80.0,-64.0,-65.0,-64.0,-62.0,-53.0,-29.0,-59.0,-58.0,-58.0,-58.0,-56.0,-43.0,-23.0,-55.0,-54.0,-54.0,-53.0,-71.0,-40.0,-20.0,-40.0,-39.0,-38.0,-37.0,-33.0,-24.0,-12.0,-31.0,-31.0,-30.0
